frame_nmr,car_id,car_bbox,car_class,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1401,717,[477.7769775390625 895.4781494140625 1017.9186401367188 1415.250732421875],car,[681.0931396484375 1270.419189453125 822.9986572265625 1313.237060546875],0.786300778388977,N6IOGX,0.25697801817259175
1401,870,[1482.7923583984375 929.4401245117188 1958.6292724609375 1324.4923095703125],car,[1664.47705078125 1206.021484375 1787.86279296875 1251.167724609375],0.43072226643562317,LPILJA,0.7688924873591072
1402,717,[475.0241394042969 898.4769287109375 1024.09912109375 1417.53564453125],car,[680.51904296875 1272.8167724609375 822.6279296875 1315.2969970703125],0.7985975742340088,N64OG},0.22787087633813308
1402,870,[1486.1788330078125 930.8599853515625 1959.71630859375 1327.7369384765625],car,[1661.922119140625 1206.220458984375 1789.421142578125 1251.043701171875],0.5814628601074219,LPMLJA,0.901031119751725
1403,717,[471.7731018066406 902.8031616210938 1024.617919921875 1419.3299560546875],car,[681.47314453125 1276.9267578125 819.879638671875 1318.09130859375],0.8023552298545837,NLEA0GY,0.12472305974666954
1403,870,[1482.089599609375 934.1497192382812 1961.3555908203125 1333.08544921875],car,[1666.364013671875 1211.16845703125 1786.079833984375 1255.78857421875],0.5003175735473633,LPRLJA,0.4516487328144447
1404,717,[470.0840148925781 907.0410766601562 1018.7172241210938 1422.3138427734375],car,[678.614501953125 1281.095947265625 819.12255859375 1323.969970703125],0.856275737285614,NEA0GY,0.1800946677397367
1404,870,[1477.683837890625 936.92919921875 1962.0455322265625 1336.6827392578125],car,[1662.89306640625 1213.6318359375 1802.7138671875 1260.025390625],0.6561245918273926,LPELJA,0.27900208961284856
1405,870,[1479.399658203125 939.1893920898438 1963.4527587890625 1339.25927734375],car,[1664.165283203125 1215.319580078125 1797.840576171875 1262.406982421875],0.8454591631889343,LPULJA,0.13025918866371
1405,717,[468.4091491699219 909.306640625 1021.2620849609375 1427.248779296875],car,[676.4030151367188 1283.2078857421875 818.2948608398438 1325.3787841796875],0.8433069586753845,NL64OGY,0.1448761680972605
1406,870,[1483.6328125 942.6004028320312 1964.416015625 1343.612060546875],car,[1668.49267578125 1220.22216796875 1799.13623046875 1266.16015625],0.8524652123451233,LPULJA,0.5707725204213816
1406,717,[466.1549377441406 912.1832885742188 1031.458251953125 1428.0621337890625],car,[674.4978637695312 1291.541748046875 815.9566040039062 1332.411865234375],0.8057735562324524,NE4OGX,0.13653123229744002
1407,717,[461.9699401855469 916.355712890625 1021.3952026367188 1426.1304931640625],car,[672.0675048828125 1296.488525390625 815.4241943359375 1339.926513671875],0.7717203497886658,NLETOGX,0.2656848455453332
1407,870,[1481.687255859375 946.0969848632812 1967.773193359375 1348.2041015625],car,[1668.73828125 1227.21142578125 1808.1435546875 1270.77294921875],0.6393809914588928,LPRLJA,0.78564834849944
1408,717,[459.5012512207031 919.4805908203125 1015.9324340820312 1422.1280517578125],car,[670.515869140625 1300.563720703125 813.029052734375 1344.010986328125],0.7920598983764648,NG4ODZ,0.0442307761862047
1408,870,[1472.8905029296875 948.0849609375 1968.851318359375 1349.6202392578125],car,[1668.071044921875 1228.377197265625 1807.34521484375 1274.1025390625],0.6590664386749268,LPELJA,0.9053055692274441
1409,717,[456.9014587402344 922.8380737304688 1020.1961059570312 1423.998046875],car,[669.6778564453125 1305.78369140625 812.9005126953125 1348.2041015625],0.7682003378868103,NEJ0D,0.0640730216746134
1409,870,[1468.7071533203125 951.2090454101562 1971.433349609375 1353.60986328125],car,[1668.805419921875 1229.861572265625 1808.336181640625 1276.359619140625],0.6457056999206543,LPRLJA,0.45998832130048656
1410,717,[453.0403747558594 926.4788208007812 1012.9661254882812 1423.8101806640625],car,[667.9617309570312 1309.939697265625 808.6998901367188 1353.75537109375],0.8419374227523804,NL64DGZ,0.04120113794170603
1410,870,[1469.401123046875 954.0875854492188 1974.6397705078125 1358.6834716796875],car,[1672.2216796875 1236.615478515625 1807.622802734375 1281.027587890625],0.30871254205703735,LPALJA,0.662913196537043
1411,717,[450.98687744140625 928.9283447265625 1010.8434448242188 1424.0518798828125],car,[669.1678466796875 1313.3837890625 809.4666748046875 1355.80322265625],0.8451935052871704,NL6A0G7,0.0831287271767778
1411,870,[1472.5013427734375 955.4613037109375 1977.3736572265625 1361.3216552734375],car,[1674.1014404296875 1238.9130859375 1806.3531494140625 1283.90234375],0.6702731847763062,LPELJA,0.41297370449110343
1412,717,[447.6717529296875 932.5161743164062 1010.029052734375 1421.3739013671875],car,[665.9911499023438 1320.739501953125 804.2510375976562 1361.569091796875],0.7631670832633972,ML64OGY,0.11119476593929158
1412,870,[1485.447998046875 958.4193725585938 1980.2578125 1366.1474609375],car,[1671.55908203125 1243.238037109375 1809.68408203125 1286.928955078125],0.5690567493438721,LPOLJA,0.19477525467526724
1413,870,[1478.1419677734375 961.795654296875 1982.6043701171875 1371.4683837890625],car,[1672.47705078125 1244.49072265625 1812.95751953125 1291.11572265625],0.6342822909355164,LPALJA,0.8066626183348399
1413,717,[445.15606689453125 937.314453125 1009.3005981445312 1422.083251953125],car,[657.0919189453125 1327.4954833984375 802.8436279296875 1369.0860595703125],0.5353366136550903,NLEDGX,0.3140064879564105
1414,870,[1481.229736328125 964.2031860351562 1983.3829345703125 1373.3231201171875],car,[1673.3837890625 1248.8365478515625 1813.61181640625 1293.5657958984375],0.5035976767539978,LP14LJA,0.604354307573675
1414,717,[443.34228515625 939.9352416992188 1009.1449584960938 1423.3082275390625],car,[656.963134765625 1330.961181640625 805.69970703125 1372.169677734375],0.441776841878891,WE40GZ,0.24317889282069108
1415,870,[1476.5582275390625 967.206298828125 1987.1971435546875 1376.9573974609375],car,[1680.5338134765625 1252.230224609375 1814.8714599609375 1297.282958984375],0.7639342546463013,LP14LJA,0.37893521156074494
1415,717,[440.0321044921875 944.6329345703125 1019.29296875 1427.1300048828125],car,[656.281494140625 1338.396728515625 801.67138671875 1378.496826171875],0.5959150791168213,NET0G7,0.05720548466567198
1416,717,[435.5112609863281 948.38525390625 1007.8884887695312 1428.6336669921875],car,[654.678466796875 1344.2869873046875 794.972412109375 1384.1417236328125],0.7869816422462463,ME0GZ,0.3311306536564509
1416,870,[1492.6761474609375 969.9921264648438 1989.8387451171875 1381.248779296875],car,[1682.4715576171875 1259.09765625 1814.4329833984375 1301.269287109375],0.7514373064041138,LPALJA,0.6012448827026681
1417,717,[433.49322509765625 951.2284545898438 1005.5850219726562 1429.42724609375],car,[654.4852294921875 1345.764892578125 795.0269775390625 1386.091064453125],0.7917383313179016,WB40G7,0.01182580079207073
1417,870,[1480.334228515625 971.9632568359375 1990.921630859375 1383.3077392578125],car,[1681.3905029296875 1260.599853515625 1816.4439697265625 1304.19189453125],0.7707722187042236,LP44LJA,0.2679679607263113
1418,870,[1484.5975341796875 975.4300537109375 1992.6224365234375 1387.565185546875],car,[1677.350341796875 1261.6439208984375 1820.211669921875 1309.0999755859375],0.7973423600196838,LPILJA,0.43893510840827255
1418,717,[428.32073974609375 955.1060180664062 1017.6414794921875 1431.23291015625],car,[649.8789672851562 1351.9989013671875 793.1565551757812 1389.9251708984375],0.6538676023483276,NL640C7,0.4999164838518228
1419,870,[1479.965576171875 978.23681640625 1994.321533203125 1391.3133544921875],car,[1680.326171875 1266.987548828125 1819.36474609375 1313.5419921875],0.5936180353164673,LOLD,0.06740491092205048
1419,717,[425.18756103515625 960.1519775390625 1010.017578125 1431.7442626953125],car,[648.2605590820312 1360.923828125 789.8040161132812 1398.81005859375],0.44742822647094727,WE40G7,0.19422987574153922
1420,870,[1475.886474609375 979.8333129882812 1996.5123291015625 1393.85205078125],car,[1684.74853515625 1268.901123046875 1818.9150390625 1314.7724609375],0.7164730429649353,LPALJA,0.24518312043208182
1420,717,[423.791748046875 962.9623413085938 1012.7688598632812 1432.3157958984375],car,[645.6920166015625 1364.4613037109375 788.0426025390625 1404.0526123046875],0.25430575013160706,ME40G,0.18405174775394845
1421,870,[1488.6578369140625 982.0532836914062 1998.646728515625 1399.329833984375],car,[1685.718994140625 1275.071533203125 1820.829345703125 1318.798583984375],0.82551509141922,LPALJA,0.1914166536564045
1421,717,[419.8006286621094 968.25537109375 1020.8040161132812 1433.862060546875],car,[643.5408935546875 1370.9163818359375 786.8345947265625 1410.2574462890625],0.4858866333961487,N640G7,0.5749472082761765
1422,870,[1504.5955810546875 984.9417114257812 1999.4761962890625 1403.0416259765625],car,[1687.70654296875 1276.593017578125 1825.8916015625 1323.108154296875],0.8212770223617554,LLLI,0.21260608732700348
1422,717,[416.97247314453125 972.9970703125 1011.795654296875 1432.82275390625],car,[644.200439453125 1375.4951171875 785.427734375 1419.10546875],0.5222626328468323,NG40OGJ,0.06106022168158234
1423,870,[1511.68408203125 986.8479614257812 2000.11669921875 1405.1572265625],car,[1687.46142578125 1280.0853271484375 1827.3583984375 1325.8900146484375],0.8095799088478088,LP14LJA,0.5706985999690555
1423,717,[413.76800537109375 976.6168823242188 1015.52685546875 1431.5296630859375],car,[639.94921875 1378.241943359375 784.7252197265625 1420.828125],0.337638258934021,N6I0G7,0.1266675759658851
1424,870,[1511.7137451171875 990.5799560546875 2002.2113037109375 1408.850341796875],car,[1689.80126953125 1285.249755859375 1824.1279296875 1329.274658203125],0.8552375435829163,LPALJ,0.3475671568169615
1425,870,[1514.1632080078125 994.3914184570312 2004.56689453125 1414.4404296875],car,[1692.391357421875 1292.166015625 1834.127685546875 1334.436279296875],0.8317761421203613,LPELJ,0.33439625900419984
1426,870,[1515.928466796875 996.4536743164062 2006.0147705078125 1416.642333984375],car,[1691.484375 1294.6614990234375 1829.97021484375 1338.2425537109375],0.8198087215423584,LPILJA,0.3394651386180758
1427,870,[1514.8424072265625 999.4747314453125 2007.9891357421875 1420.2939453125],car,[1690.617431640625 1298.501953125 1835.07958984375 1343.308349609375],0.8112359642982483,LPILJ,0.5839471019265102
1428,870,[1514.6240234375 1003.272705078125 2010.9150390625 1424.162841796875],car,[1694.1077880859375 1302.11962890625 1837.6871337890625 1347.51708984375],0.8160126805305481,LPULJA,0.42303024811489925
1429,870,[1513.921142578125 1005.5630493164062 2012.33056640625 1426.07080078125],car,[1695.7911376953125 1304.888916015625 1840.1488037109375 1350.765869140625],0.8780747652053833,LPLLJA,0.4721096095787805
1430,870,[1515.5625 1010.9857788085938 2015.995361328125 1428.8829345703125],car,[1693.80029296875 1308.813232421875 1840.1123046875 1356.168701171875],0.8857254981994629,LPDLJA,0.343222727489679
1431,870,[1515.0361328125 1014.5911254882812 2019.6287841796875 1431.587890625],car,[1697.8125 1311.83203125 1843.36083984375 1359.001953125],0.8764374256134033,LPULJ,0.39135223612984393
1432,870,[1496.712646484375 1015.7154541015625 2020.8890380859375 1432.4100341796875],car,[1699.58837890625 1311.398193359375 1844.168701171875 1361.46044921875],0.8835566639900208,LPCLJI,0.2287130889555822
1433,870,[1489.5267333984375 1019.0178833007812 2022.8204345703125 1434.6741943359375],car,[1702.16943359375 1319.377685546875 1845.7529296875 1366.501708984375],0.8761778473854065,LPILI,0.1551299248614414
1434,870,[1501.880615234375 1022.4222412109375 2025.34375 1435.77490234375],car,[1703.384521484375 1326.2794189453125 1847.809326171875 1371.4913330078125],0.8242777585983276,LPCLJA,0.4471151585604176
1435,870,[1517.5799560546875 1025.4189453125 2025.9180908203125 1435.8095703125],car,[1701.883056640625 1326.0771484375 1847.945068359375 1374.1220703125],0.8340040445327759,LPELJA,0.5078641502600024
1436,870,[1503.8758544921875 1029.083251953125 2028.238037109375 1436.2371826171875],car,[1705.04150390625 1330.0198974609375 1846.1630859375 1377.9075927734375],0.8039140105247498,LPILJA,0.28519120340987786
1437,870,[1507.10009765625 1032.7161865234375 2029.9534912109375 1436.21923828125],car,[1708.561767578125 1338.19189453125 1846.487060546875 1381.077392578125],0.8028488755226135,LPIQLJA,0.1349333427707042
1438,870,[1499.1175537109375 1035.1107177734375 2031.1090087890625 1435.56103515625],car,[1708.6795654296875 1341.76318359375 1848.3199462890625 1384.91162109375],0.8682650923728943,LPULJA,0.33917607932512495
1439,870,[1513.181640625 1038.6885986328125 2033.074462890625 1435.82275390625],car,[1710.3201904296875 1345.1129150390625 1851.2476806640625 1387.9910888671875],0.8786454200744629,LPULJ,0.30875624557232983
1440,870,[1497.5904541015625 1042.48388671875 2036.2366943359375 1437.12841796875],car,[1712.202392578125 1347.9609375 1852.054443359375 1391.87841796875],0.8824905157089233,LPMLJA,0.3264606332534084
1441,870,[1491.908203125 1044.9366455078125 2037.70849609375 1437.1658935546875],car,[1717.229736328125 1351.303466796875 1853.385498046875 1395.353271484375],0.8390990495681763,LPUDJA,0.1318711851875971
1442,870,[1496.3004150390625 1047.9156494140625 2039.8408203125 1437.72705078125],car,[1715.582763671875 1356.008056640625 1851.493896484375 1401.250732421875],0.7322344183921814,LPULJA,0.08291417552589485
1443,870,[1503.91357421875 1052.060791015625 2041.302734375 1437.8494873046875],car,[1712.4583740234375 1359.428466796875 1855.2332763671875 1405.496826171875],0.605154812335968,LPOLJA,0.03737210706762964
1444,870,[1507.8941650390625 1054.001708984375 2042.9266357421875 1437.240234375],car,[1712.41162109375 1360.29541015625 1858.52197265625 1407.887451171875],0.7452270984649658,LPVUJA,0.2267286870736861
1445,870,[1514.1900634765625 1057.1619873046875 2045.147216796875 1437.6815185546875],car,[1719.02392578125 1370.431640625 1863.697265625 1413.0458984375],0.5084716081619263,LPULJA,0.2442217095472619
1446,870,[1522.5556640625 1061.181396484375 2048.076171875 1437.3895263671875],car,[1717.058837890625 1375.927734375 1864.268310546875 1418.1875],0.2580749988555908,LPULJA,0.30240249867257624
1447,870,[1511.7958984375 1063.754150390625 2049.30615234375 1436.5374755859375],car,[1719.1719970703125 1376.931640625 1862.9932861328125 1420.30517578125],0.37657901644706726,LPLLJA,0.3604101191637941
1563,1362,[568.705322265625 1062.4149169921875 1091.7886962890625 1435.2156982421875],car,[749.603271484375 1340.009033203125 889.698974609375 1379.347900390625],0.42286020517349243,JGR,0.037897655522367714
1564,1362,[566.6713256835938 1065.3123779296875 1090.9478759765625 1435.0478515625],car,[747.967041015625 1340.388671875 891.87939453125 1380.859375],0.6150607466697693,HXS?,0.11663937568664551
1565,1362,[563.864990234375 1069.324951171875 1089.8197021484375 1435.8958740234375],car,[743.9240112304688 1344.6962890625 892.2207641601562 1386.140625],0.6150189638137817,None,0.0
1566,1362,[560.59423828125 1075.2757568359375 1088.9903564453125 1436.0889892578125],car,[741.1329956054688 1348.16162109375 887.5388793945312 1390.613525390625],0.46692773699760437,None,0.0
1567,1362,[559.3369140625 1077.4349365234375 1088.768310546875 1435.6875],car,[737.91455078125 1351.370361328125 881.1796875 1391.640869140625],0.2537716031074524,HG2IBP",0.054395061225384504
1632,1375,[426.9024963378906 1086.271484375 942.7423706054688 1432.500244140625],car,[599.0531005859375 1392.6890869140625 732.9493408203125 1423.1431884765625],0.4971749484539032,LUCS*RV,0.007534001139086289
1633,1375,[422.6402587890625 1088.90576171875 940.5457763671875 1432.4501953125],car,[596.538818359375 1390.273193359375 730.593505859375 1426.507568359375],0.25267529487609863,DLICEYAD,0.04365229678835424
1634,1375,[417.81549072265625 1093.7425537109375 936.8819580078125 1433.2041015625],car,[594.7433471679688 1383.23583984375 734.3416137695312 1424.82568359375],0.6944847702980042,MUOGPO,0.16621560325531268
1635,1375,[412.5244445800781 1097.9168701171875 933.6019897460938 1432.8447265625],car,[590.3555908203125 1385.4864501953125 722.81103515625 1429.9407958984375],0.6428190469741821,@UD6XRQ,0.16061164509690212
1636,1375,[409.5751953125 1100.329833984375 931.7116088867188 1432.3291015625],car,[588.30419921875 1391.357177734375 715.282958984375 1431.431884765625],0.48057329654693604,MOUD6RRI,0.07822076311979712
1720,1208,[491.3081970214844 960.9873046875 999.0794067382812 1399.67578125],car,[669.7520751953125 1263.27978515625 786.9447021484375 1300.40234375],0.2798474133014679,CE61VYL,0.2023786651975156
